,B,C
7.2348,0.0,0.0008100325431692734
7.2681,0.00027554307045378983,0.0008680691240217238
7.3015,0.0,0.0006398094453500581
7.3348,0.00013648365637772608,0.00105230869410018
7.3681,0.0002486429467128793,0.0006339102086300855
7.4015,0.0,0.0008683495406536443
7.4348,0.0,0.000529137004691658
7.4682,0.00011208421317614162,0.0009221609845221476
7.5015,0.0,0.0007439401569530636
7.5348,0.00019684490613098475,0.0008489994225044152
7.5682,0.0,0.0007854401029243126
7.6015,3.7555139194348995e-05,0.0006166452429793336
7.6349,0.0,0.0006854651443439945
7.6682,0.0002827977686294703,0.0006922309356960246
7.7015,9.769707743036664e-05,0.0010227935129751746
7.7349,2.7590140935130816e-05,0.0007366892691624526
7.7682,0.00011230585554229516,0.0008299899403174521
7.8016,0.0,0.0005974486738654837
7.8349,1.0573993490067566e-05,0.0007256673736356417
7.8682,5.093091900245599e-05,0.0006318883035477585
7.9016,9.885218338805807e-05,0.0008607157667894441
7.9349,0.0,0.0005236151026763334
7.9683,8.774374892583067e-05,0.0005554889233346288
8.0016,3.613435844236452e-05,0.000688449168534642
8.0349,0.00013749234096946107,0.0009967331661103114
8.0683,0.0002706532056162269,0.0009137420863672035
8.1016,0.0,0.000954571299185368
8.135,0.00013256689630756932,0.0013033225331148535
8.1683,6.928308054846631e-05,0.0008949968984586395
8.2016,3.4673402586691934e-05,0.0007601835941227284
8.235,0.0001304293980607019,0.0009703107734554232
8.2683,9.899711010985345e-05,0.0007765355221738738
8.3017,0.0001684401160790754,0.0008181779254509093
8.335,0.00011104782697296627,0.0007263405962988858
8.3683,0.00042625152432975094,0.0006705840077673188
8.4017,0.00014466264944360387,0.0007057786690103922
8.435,0.0,0.00070539497109989
8.4684,8.032821897789462e-05,0.0007754786654299834
8.5017,0.00015755343995128992,0.0010162247895192007
8.535,0.00030482283755587205,0.0009249129422715273
8.5684,0.00011988171761835687,0.0008765104636457589
8.6017,0.0,0.0007909313209413193
8.6351,0.0,0.0007427420305884757
8.6684,0.00012187398569848323,0.0007660508982262851
8.7017,0.0001345083580766636,0.0008834609738044382
8.7351,0.0,0.0009407975065683437
8.7684,3.150463348922361e-05,0.0008600369022842692
8.8018,0.0,0.0009909459078595456
8.8351,0.0003075386672013234,0.001000632580063785
8.8684,0.00014331490831165022,0.0008029869566833043
8.9018,0.0,0.0010886155009244237
8.9351,8.803072902054286e-05,0.0004946157607829011
8.9685,8.487735637026429e-05,0.0009858291480604397
9.0018,0.00010326382066276926,0.0009513398725959241
9.0351,2.4982560679089852e-05,0.0009526622501540536
9.0685,0.00037529007990883705,0.0009133270647390988
9.1018,2.4448090680738174e-05,0.0009604337927066714
9.1352,2.3876291855372308e-05,0.0009161537748324405
9.1685,0.0,0.0009160645098180369
9.2018,7.487566537988669e-05,0.000827030031342076
9.2352,0.00013059908350330875,0.0007930573084095487
9.2685,9.634260747951116e-05,0.0005533338746418927
9.3019,0.0,0.0008296773633535569
9.3352,4.952661884083892e-05,0.0006315645579888509
9.3685,0.000273500082448991,0.0008266870178884148
9.4019,0.0002277565374435498,0.0007183244252935374
9.4352,0.0,0.0006778757543473952
9.4686,0.0001648528265388371,0.0007748423450543692
9.5019,0.0,0.0007478431821392343
9.5352,4.006295241073711e-06,0.0011515552641366126
9.5686,3.6381542185518205e-05,0.000859547497834486
9.6019,0.00010216842461436286,0.0010285732250452453
9.6353,0.00014116215860166697,0.0008856285954791986
9.6686,0.00022692805637985667,0.0008717010701590005
9.7019,0.0,0.0008502590259227926
9.7353,5.428211580692856e-05,0.0008508816013545347
9.7686,0.0,0.0008082403502680772
9.802,0.00021170451537086345,0.0007526730751859303
9.8353,5.8677229135682746e-05,0.0006859380934440976
9.8686,6.061742611819973e-05,0.0008440648147389181
9.902,0.00013232588084399776,0.0010247882046950094
9.9353,0.0,0.0006079278231328419
9.9687,1.544828477133626e-05,0.0010286649181863335
