,A,B,C
9.0351,0.00013016345718766574,3.807890802070684e-05,0.0008317576347916284
9.0685,0.00012918606776220315,3.7793978549979974e-05,0.000833019953687818
9.1018,0.00012821890009245514,3.751199671657743e-05,0.0008342691031909684
9.1352,0.00012725611222708582,3.723126046982252e-05,0.0008355126273030927
9.1685,0.00012630339341107222,3.695343005277614e-05,0.0008367431765361525
9.2018,0.00012535780724375035,3.667765044796993e-05,0.0008379645423082807
9.2352,0.0001244165031492949,3.640309128146859e-05,0.0008391804055692375
9.2685,0.00012348504342214704,3.6131376170122595e-05,0.0008403835804077313
9.3019,0.0001225578017964918,3.586086489626785e-05,0.0008415813333072413
9.3352,0.00012164025746972168,3.559315708041062e-05,0.0008427665854498687
9.3685,0.00012072958245342593,3.5327428708937615e-05,0.0008439429888376373
9.4019,0.00011982303141536949,3.5062879558047114e-05,0.0008451140890265845
9.4352,0.00011892596128943715,3.4801073911152116e-05,0.0008462729647994117
9.4686,0.00011803295353220094,3.454043125300429e-05,0.0008474266152147957
9.5,0.00011719934848481253,3.42971071258736e-05,0.0008485035443893148
9.5019,0.00011714892911490477,3.428238995421716e-05,0.000848568680930879
9.5352,0.00011627187899062905,3.402636220571455e-05,0.0008497017588036573
9.5686,0.00011539880057477025,3.377147339877722e-05,0.0008508297260264536
9.6019,0.00011453485300691754,3.3519230577248364e-05,0.000851945916415835
9.6353,0.00011367481781275028,3.326811085766088e-05,0.0008530570713295898
9.6686,0.00011282377705767943,3.301959895648786e-05,0.0008541566239858337
9.7019,0.00011197910772576743,3.27729297178836e-05,0.00085524796255635
9.7353,0.00011113826346633671,3.2527360137848656e-05,0.0008563343763958157
9.7686,0.00011030621294294415,3.2284342059898565e-05,0.0008574094449971583
9.802,0.00010947793034794653,3.2042408209983166e-05,0.0008584796614420714
9.8353,0.0001086583101163101,3.180298890064042e-05,0.0008595387009830505
9.8686,0.00010784482607415016,3.156534688114937e-05,0.0008605898270447015
9.902,0.00010703502588235169,3.132876626909871e-05,0.0008616362078485506
9.9353,0.00010623369476083629,3.1094645679146506e-05,0.0008626716595600182
9.9687,0.00010543599245536231,3.086157148666074e-05,0.000863702436057978
10.0,0.00010469370792610823,3.06446775975229e-05,0.0008646616144763699
