,A,B,C,D,E,F,G,H
21.241856,0.0,0.0,0.007111802766407643,0.019931351798729704,0.04296976024740584,0.04062556437689969,0.34731883977411937,0.44436846513515416
21.375,0.0,0.03387505781851761,0.0,0.03366763817185196,0.0894730223032041,0.05965984660380427,0.36324719768644165,0.4317207750246328
21.433144,0.0,0.0025871368015220274,0.04098221908880188,0.010787191528494496,0.08336677140989412,0.06006965508956957,0.3187369719413175,0.43628773287462863
21.616856,0.0,0.016671625319119324,0.0055644208696221395,0.006339307563797698,0.06198669930154705,0.03696457703536315,0.34717956955079543,0.4694715914532198
21.75,0.023307686640936482,0.0,0.026076625570763706,0.02574674071599456,0.08405158426029546,0.047890073463058576,0.34010608829119776,0.43918650166117174
21.808144,0.014284917927409138,0.0,0.0,0.04126460723179877,0.0402185333381698,0.041658851988311665,0.37677179317573045,0.4495909278512219
21.991856,0.0,0.0,0.0070356867169345345,0.047852448373653426,0.04866421342710268,0.03923869089340326,0.3293107992075129,0.45274819385891607
22.125,0.0,0.010349900412516783,0.0027328377171585154,0.018716935008936474,0.05933773807771067,0.06905888489726522,0.3178867294217139,0.5005710700851419
22.183144,0.0,0.0,0.015678213631754933,0.0037304589465469613,0.051966619879205825,0.02623625880523475,0.3492824425272408,0.43039235379553664
22.366856,0.0,0.0038931519743253605,0.025275408535774375,0.05672594397861373,0.032178895149299086,0.025761908357418983,0.35767668393809443,0.43327003510292234
22.5,0.038458584672702884,0.01462899915096806,0.0,0.05930893336388898,0.054411946250573946,0.012475732356114308,0.3846369161637595,0.45743920074848
22.558144,0.02858450116809203,0.0,0.0,0.0,0.07075228979978132,0.04388413328667342,0.3399822790945627,0.44486775559074154
22.741856,0.0,0.0,0.0,0.011840955231548295,0.07063197237411746,0.05014133343782867,0.3123887727693724,0.4853512957697234
22.875,0.001392923564075167,0.018897476897255714,0.012179618240448721,0.009653093990698223,0.043311900532291475,0.018741411825068416,0.3407752022769527,0.45707827908586446
22.933144,0.0,0.01375679846457705,0.011529053612028465,0.015832649330657027,0.06702473919631517,0.05086768143795116,0.34516221342026776,0.4555524698890936
23.116856,0.014182445380739513,0.010399638572130115,0.02319548661808119,0.04827127425189909,0.08558735851684593,0.04030366946972143,0.3417212626098731,0.45666711470481347
23.25,0.0,0.0019546361683987325,0.0065132301885299565,0.03102152757567256,0.08793925438026326,0.06212757508441333,0.3333271402366191,0.44183552784555036
23.308144,0.0,0.010377383432645812,0.03503878712864664,0.0,0.05720788028528749,0.047571900643985664,0.3633887258964082,0.433187629432528
23.491856,0.0,0.0,0.0,0.0,0.08569264698970695,0.058709639052618605,0.3301701771354291,0.43251738951469126
23.625,0.01628459850995401,0.0,0.003144695461731918,0.05289108684831865,0.09131750982654573,0.024397177023208375,0.3450454073787942,0.4947152059740708
23.683144,0.014643782458119994,0.0,0.0,0.0448962465310529,0.06436376168294648,0.07809643730011691,0.3455823538441252,0.4349529189188106
23.866856,0.0019494750139285514,0.0,0.0,0.032270672922211995,0.10622359341611534,0.07024441813785794,0.3465916437771891,0.4608998966602302
24.0,0.014662136710640159,0.013355060879763653,0.0,0.019045691945477027,0.07622690040486708,0.06991636966120501,0.3571127874989717,0.4699393047288368
24.058144,0.02891669584503155,0.0,0.030223618949231174,0.03302823033579977,0.024440801975409272,0.022006745871867708,0.36395768483288576,0.44601841994253105
24.241856,0.004730518203778103,0.0011358250986913873,0.03308998460407562,0.04357061050852931,0.08694563635468759,0.055089345129776486,0.3033122124768056,0.4139283544048193
