,A,B,C
9.6,0.05857467232480567,0.6739805659656838,0.2714851424580759
9.63,0.05542283818530197,0.6732013671204885,0.2702477074171626
9.66,0.05417784651155361,0.674598081664019,0.27153013488874134
9.69,0.055090822238637996,0.6719023272039633,0.2744467929419918
9.72,0.055373453255599545,0.6744671626960579,0.2755315828982595
9.75,0.05408672873329605,0.6743196679193963,0.2746578660369606
9.78,0.05336683941309317,0.6738225268820119,0.2760740117054913
9.81,0.05198702576940742,0.6732894278102654,0.2748136204225336
9.84,0.052678042708155084,0.6738689625336065,0.27701260889182555
9.87,0.051752005561285355,0.671565408556671,0.2758364408362793
9.9,0.050736854586784355,0.6722025051333185,0.2797456446340229
9.93,0.050428884234367824,0.6685775857162125,0.2804126215123352
9.96,0.05097567227328379,0.6695981622735747,0.2807930589157648
9.99,0.05141206625350594,0.6671544806715377,0.2832704677298365
10.02,0.050616562242854046,0.6660131805008237,0.28371521515813103
10.05,0.05034578227446912,0.6656160031616274,0.2820258443906811
10.08,0.050731713506815115,0.6654410259404727,0.2867437656947724
10.11,0.049336112715792434,0.6635121422386445,0.28726542900819363
10.14,0.04939228727245815,0.664576655386668,0.2873206155693552
10.17,0.047005465415644085,0.6684645822119047,0.2869166826231673
10.2,0.04780598366721785,0.664306257939524,0.287720211310476
10.23,0.045722679589644745,0.664137354657782,0.28985074293922813
10.26,0.04530867737665016,0.6630433743866226,0.28773513642739573
10.29,0.046232136103437065,0.6615187252540983,0.2902878007546748
10.32,0.044780105373001686,0.6607275150462647,0.2891389245694373
10.35,0.044925659279605026,0.660944746088549,0.29080678284655387
10.38,0.043820767207995985,0.6590579569879504,0.2929250723164842
10.41,0.043967670582913135,0.6595667205841105,0.29305254871336484
10.44,0.04403400224889336,0.6579346782502905,0.29372587556875607
10.47,0.043158955018364364,0.6575260616550126,0.2955136100782919
10.5,0.043039766943977084,0.6582131949150872,0.2944546715685906
10.53,0.04173854850758916,0.6572041444288447,0.29876987703739016
10.56,0.04331122057716785,0.656047351302887,0.294032064388391
10.59,0.04180063219588811,0.6576331606804492,0.2973798823324415
10.62,0.04342926640810037,0.654821291527918,0.2981782065196397
10.65,0.0413700200479945,0.6538148920895922,0.29929784671121373
10.68,0.04183357744389167,0.6540634894014274,0.30084313958427755
10.71,0.04002338806881106,0.6515340958047838,0.3009364704254604
10.74,0.039520069528073444,0.6520662624124275,0.3008371168961304
10.77,0.03935725328850612,0.6496167199256156,0.30243215920141003
